Agency_Id,Site_Id,Site_CreateFormsetDeploymentId,Site_EditAccountId,Site_EditPortalId,Site_EditFormsetDeploymentId,Site_CreateStamp,Site_EditStamp,Site_AuditStamp,Site_Status,SiteSystem_ContentBlock13,SiteSystem_Name,SiteSystem_Aka,SiteSystem_Fax,SiteCustom_FaxNumberDetails,SiteCustom_TddPhoneNumber,SiteCustom_TddPhoneNumberDetails,SiteSystem_Websiteurl,SiteSystem_EmailAddress,SiteSystem_AdaAccess,SiteCustom_HoursOfOperation,SiteSystem_PhoneMain,SiteCustom_MainPhoneName,SiteCustom_MainPhoneDescription,SiteCustom_PhoneNumber2,SiteCustom_PhoneNumber2Name,SiteCustom_PhoneNumber2Description,SiteCustom_PhoneNumber3,SiteCustom_PhoneNumber3Name,SiteCustom_PhoneNumber3Description,SiteCustom_PhoneNumber4,SiteCustom_PhoneNumber4Name,SiteCustom_PhoneNumber4Description,SiteAddressus_SiteAddressus_id,SiteAddressus_SiteAddressus_address_1,SiteAddressus_SiteAddressus_address_2,SiteAddressus_SiteAddressus_city,SiteAddressus_SiteAddressus_county,SiteAddressus_SiteAddressus_state,SiteAddressus_SiteAddressus_zip,SiteAddressus_SiteAddressus_country,SiteAddressus_SiteAddressus_notes,SiteAddressus_SiteAddressus_latitude,SiteAddressus_SiteAddressus_longitude,SiteAddressus_MailingAddress_id,SiteAddressus_MailingAddress_address_1,SiteAddressus_MailingAddress_address_2,SiteAddressus_MailingAddress_city,SiteAddressus_MailingAddress_county,SiteAddressus_MailingAddress_state,SiteAddressus_MailingAddress_zip,SiteAddressus_MailingAddress_country,SiteAddressus_MailingAddress_notes,SiteAddressus_MailingAddress_latitude,SiteAddressus_MailingAddress_longitude,SiteOption_Status,SiteSystem_SiteStaffNotes,SiteOption_RecordOwner,SiteSystem_DataSourceCode,SiteCustom_ExcludeFromDirectory,SiteCustom_PreferredProvider,SiteCustom_LastVerifiedOn,SiteCustom_LastVerifiedTitle,SiteSystem_EditNotes,SiteSystem_StaffNotes,SiteCustom_TemporaryMessage,SiteCustom_TemporaryMessageStart,SiteCustom_TemporaryMessageEnd,SiteCustom_EnteredOn,SiteSystem_DateOfLastCompleteUpdate,SiteSystem_LastEditDate,SiteCustom_MadeInactiveOn
10980,30080,150,37,1,117,2023-08-30 19:19:59,2023-11-02 12:27:01,,active,,Waco - Austin Ave Office,,,,800-735-2989,,,,Location is accessible to people with disabilities,,254-756-5571,Waco - Austin Ave Office,,254-756-5571,Child Care Regulation Phone,,,,,,,,120318,801 Austin Ave,Ste B-30,Waco,Mclennan,TX,76701,US,,31.551285,-97.139431,120317,801 Austin Ave,Ste B-30 - MC 9421,Waco,,TX,76701,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,updated per DFPS request re: location information - SAL 04/28/2022updated per flag and website verification of site phone number - SAL 02/28/2022Web verified - MR 1/25/2019web verified - JC 11/29/2017,,,,,,,2022/11/15,
10980,30081,150,40,1,122,2023-08-30 19:20:00,2023-12-28 14:40:41,,active,,Dallas - N Stemmons Fwy Office,,,,,,,,Location is accessible to people with disabilities,,214-951-7902,Dallas - N Stemmons Fwy Office,,214-583-4253,Child Care Regulation Phone #1,,800-582-6036,Child Care Regulation Phone #2,,,,,120322,8700 N Stemmons Fwy,,Dallas,Dallas,TX,75247,US,,32.8149,-96.8792,120321,8700 N Stemmons Fwy,MC 0886,Dallas,,TX,75247,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/12/28,,Web verified - MR 1/25/2019web verified - JC 11/28/2017,,,,,2016/12/07,,2022/11/15,
10980,30082,150,40,1,122,2023-08-30 19:20:00,2023-12-28 16:22:31,,active,,Fort Worth - Circle Dr Office,,,,,,,,Location is accessible to people with disabilities,,817-321-8000,Fort Worth - Circle Dr Office,,800-582-8286,Child Care Regulation Phone #1,,817-321-8604,Child Care Regulation Phone #2,,,,,120326,1501 Circle Dr,Ste 310,Ft Worth,Tarrant,TX,76119,US,,32.6805,-97.26498,120325,1501 Circle Dr,Ste 310 - MC 0121,Fort Worth,,TX,76119,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/12/28,,web verified - MR 4/8/2019web verified - JC 11/28/2017,,,,,2016/12/07,,2022/11/15,
10980,30083,150,37,1,117,2023-08-30 19:20:00,2023-11-02 12:27:02,,active,,Temple Office,,,,,,,,Location is accessible to people with disabilities,,254-770-2660,Main Phone,,254-770-2660,Child Care Regulation Phone,,,,,,,,120330,Gateway Mall - 4501 S General Bruce Dr,Ste 20,Temple,Bell,TX,76502,US,,31.089564,-97.380609,120329,4501 General Bruce Dr,"Ste 20, MC 3591",Temple,,TX,76502,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,Web verified - MR 1/25/2019added - JC 11/29/2017,,,,,2017/11/29,,2022/11/15,
10980,30084,150,40,1,122,2023-08-30 19:20:00,2023-11-30 09:28:40,,active,,Brownwood Office,,,,,,,,Location is accessible to people with disabilities,,325-646-0541,Brownwood Office,,325-795-5545,Child Care Regulation Phone,,,,,,,,120334,2400 Crockett Dr,Ste 100,Brownwood,Brown,TX,76801,US,,31.68224,-98.99501,120333,2400 Crockett Dr,Ste 100 - MC 0481,Brownwood,,TX,76801,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/11/30,,Web verified - MR 1/25/2019web verified - JC 11/28/2017,,,,,2016/12/06,,2022/11/15,
10980,30085,150,37,1,117,2023-08-30 19:20:01,2023-11-02 12:27:02,,active,,San Angelo Office,,,,,,,,Location is accessible to people with disabilities,,325-657-8833,San Angelo Office,,432-684-3299,Child Care Regulation Phone,,,,,,,,120338,622 S Oakes St,,San Angelo,Tom Green,TX,76903,US,,31.470233,-100.438376,120337,622 S Oakes St,MC 3441,San Angelo,,TX,76903,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,Web verified - MR 1/25/2019web verified - JC 11/29/2017,,,,,2016/12/14,,2022/11/15,
10980,30086,150,40,1,122,2023-08-30 19:20:01,2023-11-30 10:02:45,,active,,Corpus Christi - Flynn Pkwy Office,,,,,,,,Location is accessible to people with disabilities,,361-855-9924,Corpus Christi - Flynn Pkwy Office,,361-878-3451,Child Care Regulation Phone,,,,,,,,120342,5155 Flynn Pkwy,,Corpus Christi,Nueces,TX,78411,US,,27.74003,-97.38812,120341,5155 Flynn Pkwy,MC 0734,Corpus Christi,,TX,78411,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/11/30,,web verified - MR 4/8/2019web verified - JC 11/29/2017,,,,,2016/12/14,,2022/11/15,
10980,30087,150,40,1,122,2023-08-30 19:20:01,2023-11-30 09:22:35,,active,,Beaumont Office,,409-730-1831,,,,,,Location is accessible to people with disabilities,,409-730-1099,Beaumont Office,,409-730-2424,Child Care Regulation Phone,,,,,,,,120346,3105 Executive Blvd,,Beaumont,Jefferson,TX,77705,US,,29.9694,-94.1553,120345,3105 Executive Blvd,MC 0291,Beaumont,,TX,77705,US,,0,0,"[""Active""]",,"[""South Central""]",,false,false,2023/11/30,,Web verified - MR 1/25/2019web verified - JC 11/28/2017,,,,,2016/12/12,,2022/11/15,
10980,30088,150,37,1,117,2023-08-30 19:20:02,2023-11-02 12:27:02,,active,,Midland Office,,,,,,,,Location is accessible to people with disabilities,,432-686-2273,Midland Office,,432-684-3299,Child Care Regulation Phone,,,,,,,,120350,3401 North A St,,Midland,Midland,TX,79701,US,,31.98892,-102.0835,120349,3401 North A St,MC 2357,Midland,,TX,79701,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2021/12/21,,Web verified - MR 1/25/2019web verified - JC 11/29/2017,,,,,2016/12/14,,2021/12/21,
10980,30089,150,37,1,117,2023-08-30 19:20:02,2023-11-02 12:27:02,,active,,Plano - E 15th St Office,,,,,,,,Location is accessible to people with disabilities,,469-229-6900,Plano - E 15th St Office,,469-229-6900,Child Care Regulation Phone,,,,,,,,120354,550 E 15th St,Ste 120,Plano,Collin,TX,75074,US,,33.0357,-96.67572,120353,550 E 15th St,Ste 120 - MC 0018,Plano,,TX,75074,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,Web verified - MR 1/25/2019web verified - JC 11/28/2017,,,,,2016/12/08,,2022/11/15,
10980,30090,150,37,1,117,2023-08-30 19:20:03,2023-11-02 12:27:02,,active,,San Marcos - Dutton Dr,,,,800-735-2989,,,,Location is accessible to people with disabilities,,512-753-2259,Main Phone,,512-753-2259,Child Care Regulation Phone,,,,,,,,120358,1901 Dutton Dr,Ste B,San Marcos,Hays,TX,78666,US,,29.858861,-97.941591,120357,PO Box 948,MC 9101,San Marcos,,TX,78667,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,Web verified - MR 1/25/2019web verified - JC 11/29/2017,,,,,,,2022/11/15,
10980,30091,150,40,1,122,2023-08-30 19:20:03,2023-11-28 13:56:54,,active,,Austin - Summit Dr Office,,,,,,,,Location is accessible to people with disabilities,,512-834-3195,Austin - Summit Drive Office,,512-834-3426,Child Care Regulation Phone,,,,,,,,120362,14000 Summit Dr,Ste 100,Austin,Travis,TX,78728,US,,30.443463,-97.67891,120361,14000 Summit Dr,Ste 100 - MC 0165,Austin,,TX,78728,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/11/28,,Web verified - MR 1/25/2019web verified - JC 11/29/2017,,,,,,,2022/11/15,
10980,30092,150,37,1,117,2023-08-30 19:20:03,2023-11-02 12:27:02,,active,,Houston - E 40th St Office,,,,,,,,Location is accessible to people with disabilities,,713-692-3236,Houston - E 40th St Office,,713-287-3238,Child Care Regulation Phone,,,,,,,,120366,1425 E 40th St,,Houston,Harris,TX,77022,US,,29.827823,-95.3771,120365,PO Box 16017,MC 8175,Houston,,TX,77222,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,web verified - MR 4/8/2019web verified - JC 11/28/2017,,,,,2016/12/13,,2022/11/15,
10980,30093,150,37,1,117,2023-08-30 19:20:04,2023-11-02 12:27:02,,active,,Lubbock - 69th St Office,,,,,,,,Location is accessible to people with disabilities,,806-698-5500,Lubbock - 69th St Office,,806-698-5510,Child Care Regulation Phone,,,,,,,,120370,5121 69th St,,Lubbock,Lubbock,TX,79424,US,,33.521222,-101.927094,120369,5121 69th St,MC 2183,Lubbock,,TX,79424,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2021/12/21,,"Removed from CPS program, not a CPS site - MR 4/12/2019web verified - JC 11/28/2017",,,,,2016/12/06,,2021/12/21,
10980,30094,150,37,1,117,2023-08-30 19:20:04,2023-11-02 12:27:02,,active,,Tyler - Mineola Hwy Office,,,,,,,,Location is accessible to people with disabilities,,903-595-4841,Tyler - Mineola Hwy Office,,903-233-5237,Child Care Regulation Phone,,,,,,,,120374,3303 Mineola Hwy,,Tyler,Smith,TX,75702,US,,32.36001,-95.309569,120373,PO Box 5200,MC 3137,Tyler,,TX,75712,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,Web verified - MR 1/25/2019web verified - JC 11/28/2017,,,,,2016/12/12,,2022/11/15,
10980,30095,150,37,1,117,2023-08-30 19:20:04,2023-11-02 12:27:02,,active,,Longview - Alpine Rd Office,,,,,,,,Location is accessible to people with disabilities,,903-757-0588,Longview Office,,903-233-5237,Child Care Regulation Phone,,,,,,,,120378,2130 Alpine Rd,,Longview,Gregg,TX,75601,US,,32.523199,-94.733734,120377,2130 Alpine Rd,MC 2161,Longview,,TX,75601,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2021/12/21,,Web verified - MR 1/25/2019,,,,,2016/12/12,,2021/12/21,
10980,30096,150,40,1,122,2023-08-30 19:20:04,2023-12-28 16:09:13,,active,,El Paso - E Franklin St Office,,,,,,,,Location is accessible to people with disabilities,,915-834-5743,El Paso - E Franklin St Office,,915-834-5739,Child Care Regulation Phone,,,,,,,,120382,401 E Franklin St,Franklin Bldg Ste 350,El Paso,El Paso,TX,79901,US,,31.49642,-106.145,120381,401 E Franklin St,Franklin Bldg Ste 350 - MC 1127,El Paso,,TX,79901,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/12/28,,Web verified - MR 1/25/2019web verified - JC 11/29/2017,,,,,2016/12/14,,2022/11/15,
10980,30097,150,37,1,117,2023-08-30 19:20:05,2023-11-02 12:27:02,,active,,Lufkin Office,,,,,,,,Location is accessible to people with disabilities,,936-633-3743,Lufkin Office,,936-633-3745,Child Care Regulation Phone,,,,,,,,120386,1201 S Chestnut,,Lufkin,Angelina,TX,75901,US,,31.329119,-94.722163,120385,1201 S Chestnut,MC 2201,Lufkin,,TX,75901,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2021/12/21,,Web verified - MR 1/25/2019web verified - JC 11/28/2017,,,,,2016/12/13,,2021/12/21,
10980,30098,150,37,1,117,2023-08-30 19:20:05,2023-11-02 12:27:02,,active,,Wichita Falls Office,,,,,,,,Location is accessible to people with disabilities,,940-235-1996,Wichita Falls Main Phone,,325-795-5545,Child Care Regulation Phone,,,,,,,,120390,925 Lamar St,,Wichita Falls,Wichita,TX,76301,US,,33.908741,-98.49954,120389,925 Lamar St,MC 3782,Wichita Falls,,TX,76301,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,Web verified - MR 1/25/2019web verified - JC 11/28/2017,,,,,2016/12/06,,2022/11/15,
10980,30099,150,40,1,122,2023-08-30 19:20:05,2023-12-28 14:42:57,,active,,Denton Office,,,,,,,,Location is accessible to people with disabilities,,940-381-3400,Denton Office,,940-381-3400,Child Care Regulation Phone,,,,,,,,120394,535 S Loop 288,Ste 2001,Denton,Denton,TX,76205,US,,33.16518,-97.10538,120393,535 S Loop 288,Ste 2001 - MC 3471,Denton,,TX,76205,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/12/28,,Web verified - MR 1/25/2019web verified - JC 11/28/2017,,,,,2016/12/07,,2022/11/15,
10980,30100,150,40,1,122,2023-08-30 19:20:06,2023-12-28 15:56:08,,active,,Edinburg - N Closner Blvd Office,,,,,,,,Location is accessible to people with disabilities,,956-316-2489,Edinburg - N Closner Blvd Office,,956-316-8275,Child Care Regulation Phone,,,,,,,,120398,2520 N Closner Blvd,,Edinburg,Hidalgo,TX,78541,US,,26.29592,-98.164071,120397,2520 N Closner Blvd,MC 1086,Edinburg,,TX,78541,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/12/28,,web verified - MR 4/8/2019web verified - JC 11/29/2017,,,,,2016/12/14,,2022/11/15,
10980,30101,150,40,1,122,2023-08-30 19:20:06,2023-11-30 09:29:38,,active,,Bryan - E. Villa Maria Office,,,,,,,,Location is accessible to people with disabilities,,979-731-0130,Main Phone,,512-834-3426,Child Care Regulation Phone,,,,,,,,120402,3000 E Villa Maria Rd,,Bryan,Brazos,TX,77803,US,,30.681104,-96.3777,120401,3000 E Villa Maria Rd,MC 7331,Bryan,,TX,77803,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/11/30,,web verified - JC 11/29/2017,,,,,,,2022/11/15,
10980,30102,150,37,1,117,2023-08-30 19:20:06,2023-11-02 12:27:02,,active,,Grand Prairie Office,,,,,,,,Location is accessible to people with disabilities,,972-795-6550,Grand Prairie APS Line,,972-795-6556,Grand Prairie CPS Line,,,,,,,,120406,801 S State Hwy 161,,Grand Prairie,Dallas,TX,75051,US,,32.715328,-96.996371,120405,PO Box 532089,MC 0930,Grand Prairie,,TX,75053,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,Web verified - MR 1/25/2019web verified - JC 11/29/2017,,,,,2016/12/07,,2022/11/15,
10980,30103,150,37,1,117,2023-08-30 19:20:06,2023-11-02 12:27:02,,active,,Houston - Bissonnet St Office,,,,,,,,Location is accessible to people with disabilities,,713-940-5100,Houston - Bissonnet St (CPS),,713-940-5200,Houston - Bissonnet St (CCL),,,,,,,,120410,9702 Bissonnet St,Ste 2200W,Houston,Harris,TX,77036,US,,29.702314,-95.53866,120409,PO Box 16017,"MC 1826 (CCL), 1767 (CPS)",Houston,,TX,77222,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,web verified - MR 4/8/2019added - JC 11/29/2017,,,,,2017/11/29,,2022/11/15,
10980,30104,150,37,1,117,2023-08-30 19:20:07,2023-11-02 12:27:02,,active,,San Antonio - S Zarzamora Office,,,,,,,,Location is accessible to people with disabilities,,210-270-4000,San Antonio - S Zarzamora Office,,,,,,,,,,,120414,2118 S Zarzamora,,San Antonio,Bexar,TX,78207,US,,29.42083,-98.5226,120413,2118 Zarzamora,MC 0820,San Antonio,,TX,78207,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,web verified- MR 4/8/2019web verified - JC 11/29/2017,,,,,2016/12/14,,2022/11/15,
10980,30105,150,37,1,117,2023-08-30 19:20:07,2023-11-02 12:27:02,,active,,San Antonio - SE Military Dr Office,,,,,,,,Location is accessible to people with disabilities,,210-333-2004,San Antonio - SE Military Dr Office,,,,,,,,,,,120418,3635 SE Military Dr,,San Antonio,Bexar,TX,78223,US,,29.3223,-98.4116,120417,PO Box 23990,MC 2785,San Antonio,,TX,78223,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,Web verified - MR 1/25/2019web verified - JC 11/29/2017,,,,,2016/12/14,,2022/11/15,
10980,30106,150,37,1,117,2023-08-30 19:20:07,2023-11-02 12:27:02,,active,,San Antonio - Castroville Rd Office,,,,,,,,Location is accessible to people with disabilities,,210-431-5600,San Antonio - Castroville Rd Office,,,,,,,,,,,120422,2538 Castroville Rd,,San Antonio,Bexar,TX,78237,US,,29.42138,-98.564853,120421,2538 Castroville Rd,MC 0794,San Antonio,,TX,78237,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,web verified - JC 11/29/2017,,,,,2016/12/14,,2022/11/15,
10980,30107,150,37,1,117,2023-08-30 19:20:08,2023-11-02 12:27:03,,active,,San Antonio - Nacogdoches Rd Office,,,,,,,,Location is accessible to people with disabilities,,210-871-3000,San Antonio - Nacogdoches Rd,,,,,,,,,,,120426,10223 Nacogdoches Rd,,San Antonio,Bexar,TX,78217,US,,29.53317,-98.43023,120425,10223 Nacogdoches Rd,MC 0811,San Antonio,,TX,78217,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,"Previous address 8930 Fourwinds Dr Ste 500, San Antonio, Tx - MR 1/25/2019web verified - JC 11/29/2017",,,,,2016/12/14,,2022/11/15,
10980,30108,150,37,1,117,2023-08-30 19:20:08,2023-11-02 12:27:03,,active,,San Antonio - Pleasanton Rd Office,,,,,,,,Location is accessible to people with disabilities,,210-977-1263,San Antonio - Pleasanton Rd,,,,,,,,,,,120430,905 Pleasanton Rd,,San Antonio,Bexar,TX,78214,US,,29.363926,-98.488913,120429,905 Pleasanton Rd,MC 9053,San Antonio,,TX,78214,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,web verified - MR 4/8/2019web verified - JC 11/29/2017,,,,,2016/12/14,,2022/11/15,
10980,30109,150,40,1,122,2023-08-30 19:20:08,2023-12-28 14:41:20,,active,,Dallas - Samuel Blvd Office,,,,,,,,Location is accessible to people with disabilities,,214-319-1700,Dallas - Samuel Blvd Office,,,,,,,,,,,120434,5351 Samuel Blvd,,Dallas,Dallas,TX,75228,US,,32.823918,-96.680983,120433,5351 Samuel Blvd,MC 0881,Dallas,,TX,75228,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/12/28,,web verified - MR 4/8/2019web verified - JC 11/28/2017,,,,,2016/12/07,,2022/11/15,
10980,30110,150,40,1,122,2023-08-30 19:20:08,2023-12-28 14:41:42,,active,,Dallas - W Ledbetter Office,,,,,,,,Location is accessible to people with disabilities,,214-372-8700,Dallas - W Ledbetter Office,,,,,,,,,,,120438,1111 W Ledbetter,Suite 150,Dallas,Dallas,TX,75224,US,,32.712403,-96.838619,120437,1111 W Ledbetter,Ste 150 - MC 0912,Dallas,,TX,75224,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/12/28,,web verified - MR 4/8/2019web verified - JC 11/28/2017,,,,,2016/12/07,,2022/11/15,
10980,30111,150,40,1,122,2023-08-30 19:20:09,2023-12-28 14:40:16,,active,,Dallas - Lone Star Office,,,,,,,,Location is accessible to people with disabilities,,214-698-2242,Dallas - Lone Star Office,,,,,,,,,,,120442,2600 Lone Star,,Dallas,Dallas,TX,75212,US,,32.780442,-96.876862,120441,2600 Lone Star,MC 0902,Dallas,,TX,75212,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/12/28,,web verified - MR 4/8/2019web verified - JC 11/28/2017,,,,,2016/12/07,,2022/11/15,
10980,30112,150,40,1,122,2023-08-30 19:20:09,2023-12-28 14:39:52,,active,,Dallas - Blair Rd Office,,,,,,,,Location is accessible to people with disabilities,,214-750-4619,Dallas - Blair Rd Office,,,,,,,,,,,120446,5455 Blair Rd,,Dallas,Dallas,TX,75228,US,,32.823918,-96.680983,120445,5455 Blair Rd,MC 0882,Dallas,,TX,75231,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/12/28,,web verified - MR 4/8/2019web verified - JC 11/28/2017,,,,,2016/12/07,,2022/11/15,
10980,30113,150,37,1,117,2023-08-30 19:20:09,2023-11-02 12:27:03,,active,,Waco - Herring Ave Office,,,,800-735-2989,,,,Location is accessible to people with disabilities,,254-297-2400,Waco - Herring Ave Office,,,,,,,,,,,120450,1711 Herring Ave,,Waco,Mclennan,TX,76708,US,,31.6095,-97.21344,120449,1711 Herring Ave,MC 3230,Waco,,TX,76708,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,web verified - MR 4/8/2019web verified - JC 11/29/2017,,,,,,,2022/11/15,
10980,30114,150,37,1,117,2023-08-30 19:20:09,2023-11-02 12:27:03,,active,,Hamilton Office,,,,800-735-2989,,,,Location is accessible to people with disabilities,,254-386-4993,Hamilton Office,,,,,,,,,,,120454,103 Park Hill Dr,,Hamilton,Hamilton,TX,76531,US,,31.66424,-98.41357,120453,PO Box 113,MC 1591,Hamilton,,TX,76531,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,Web verified - MR 1/25/2019web verified - JC 11/29/2017,,,,,,,2022/11/15,
10980,30115,150,37,1,117,2023-08-30 19:20:10,2023-11-02 12:27:03,,active,,Killeen - Elms Rd Office,,,,800-735-2989,,,,Location is accessible to people with disabilities,,254-526-9011,Killeen - Elms Rd Office,,,,,,,,,,,120458,405 Elms Rd,,Killeen,Bell,TX,76542,US,,31.04652,-97.7238,120457,405 Elms Rd,MC 8302,Killeen,,TX,76542,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,web verified - MR 4/8/2019web verified - JC 11/29/2017,,,,,,,2022/11/15,
10980,30116,150,40,1,122,2023-08-30 19:20:10,2023-11-30 10:02:08,,active,,Copperas Cove Office,,,,800-735-2989,,,,Location is accessible to people with disabilities,,254-547-4286,Copperas Cove Office,,,,,,,,,,,120462,317 Casa Dr,,Copperas Cove,Coryell,TX,76522,US,,31.13838,-97.93422,120461,PO Box 900,MC 0751,Copperas Cove,,TX,76522,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/11/30,,Web verified - MR 1/25/2019web verified - JC 11/29/2017,,,,,,,2022/11/15,
10980,30117,150,40,1,122,2023-08-30 19:20:10,2023-11-30 09:27:12,,active,,Breckenridge Office,,,,,,,,Location is accessible to people with disabilities,,254-559-2661,Breckenridge Office,,,,,,,,,,,120466,2315 W Walker,,Breckenridge,Stephens,TX,76424,US,,32.7541,-98.9103,120465,PO Box 1554,MC 0431,Breckenridge,,TX,76424,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/11/30,,web verified- MR 4/8/2019web verified - JC 11/28/2017,,,,,2016/12/06,,2022/11/15,
10980,30118,150,37,1,117,2023-08-30 19:20:11,2023-11-02 12:27:03,,active,,Mexia - Chapel Dr Office,,,,800-735-2989,,,,Location is accessible to people with disabilities,,254-562-2821,Mexia - Chapel Dr Office,,,,,,,,,,,120470,540 Chapel Dr,Ste 102,Mexia,Limestone,TX,76667,US,,31.67868,-96.47856,120469,PO Box 1132,MC 2345,Mexia,,TX,76667,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2021/12/21,,Web verified - MR 1/25/2019web verified - JC 11/29/2017,,,,,,,2021/12/21,
10980,30119,150,37,1,117,2023-08-30 19:20:11,2023-11-02 12:27:03,,active,,Mexia - Industrial Blvd Office,,,,800-735-2989,,,,Location is accessible to people with disabilities,,254-562-4248,Mexia - Industrial Blvd Office,,,,,,,,,,,120474,939 Industrial Blvd,,Mexia,Limestone,TX,76667,US,,31.67868,-96.47856,120473,939 Industrial Blvd,MC 2341,Mexia,,TX,76667,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2021/12/21,,Web verified - MR 1/25/2019web verified - JC 11/29/2017,,,,,,,2021/12/21,
10980,30120,150,37,1,117,2023-08-30 19:20:11,2023-11-02 12:27:03,,active,,Hillsboro Office,,,,800-735-2989,,,,Location is accessible to people with disabilities,,254-582-2514,Hillsboro Office,,,,,,,,,,,120478,605 S Ivy St,,Hillsboro,Hill,TX,76645,US,,32.01474,-97.10886,120477,605 S Ivy St,MC 1692,Hillsboro,,TX,76645,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,Web verified - MR 1/25/2019web verified - JC 11/29/2017,,,,,,,2022/11/15,
10980,30121,150,40,1,122,2023-08-30 19:20:11,2023-12-28 15:49:44,,active,,Eastland Office,,,,,,,,Location is accessible to people with disabilities,,254-629-3317,Eastland Office,,,,,,,,,,,120482,1331 E Main,Bldg B,Eastland,Eastland,TX,76448,US,,32.398839,-98.822626,120481,1331 E Main,Bldg B - MC 1062,Eastland,,TX,76448,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/12/28,,Web verified - MR 1/25/2019web verified - JC 11/28/2017,,,,,2016/12/06,,2022/11/15,
10980,30122,150,37,1,117,2023-08-30 19:20:12,2023-11-02 12:27:03,,active,,Killeen - Priest Dr Office,,,,800-735-2989,,,,Location is accessible to people with disabilities,,254-690-1312,Killeen - Priest Dr Office,,,,,,,,,,,120486,503 Priest Dr,,Killeen,Bell,TX,76541,US,,31.116933,-97.72417,120485,503 Priest Dr,MC 1611,Killeen,,TX,76541,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2022/11/15,,we verified - MR 4/8/2019web verified - JC 11/29/2017,,,,,,,2022/11/15,
10980,30123,150,40,1,122,2023-08-30 19:20:12,2023-11-30 09:30:52,,active,,Cameron Office,,,,800-735-2989,,,,Location is accessible to people with disabilities,,254-697-8792,Cameron Office,,,,,,,,,,,120490,201 Lafferty Ave,,Cameron,Milam,TX,76520,US,,30.854165,-96.977295,120489,201 Lafferty Ave,MC 0522,Cameron,,TX,76520,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2023/11/30,,web verified - MR 4/8/2019web verified - JC 11/29/2017,,,,,,,2022/11/15,
10980,30124,150,37,1,117,2023-08-30 19:20:12,2023-11-02 12:27:03,,active,,Marlin Office,,,,800-735-2989,,,,Location is accessible to people with disabilities,,254-883-3555,Marlin Office,,,,,,,,,,,120494,217 Williams St,,Marlin,Falls,TX,76661,US,,31.308657,-96.891817,120493,PO Box 890,MC 8551,Marlin,,TX,76661,US,,0,0,"[""Active""]",,"[""TIRN""]",,false,false,2021/12/21,,Web verified - MR 1/25/2019web verified - JC 11/29/2017,,,,,,,2021/12/21,
